"","game.key","person.key","game.date","team.key","opponent.key","seq","P_GS","P_CG","P_SHO","P_GF","P_W","P_L","P_SV","P_OUT","P_TBF","P_AB","P_R","P_ER","P_H","P_TB","P_2B","P_3B","P_HR","P_HR4","P_BB","P_IBB","P_SO","P_GDP","P_HP","P_SH","P_SF","P_XI","P_WP","P_BK","P_IR","P_IRS","P_GO","P_AO","P_PITCH","P_STRIKE","teamwon","teamscore","oppscore","holdsest","IP","points"
"16204","SDN201909060","baezm001",2019-09-06,"SDN","COL",2,0,0,0,0,0,0,0,3,5,4,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,29,17,0,2,3,0,1,3.5
"16205","SDN201909060","bednd001",2019-09-06,"SDN","COL",2,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,16,10,0,2,3,0,1,5.5
"16206","SDN201909060","diazj006",2019-09-06,"COL","SDN",6,0,0,0,1,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,10,6,1,3,2,0,1,9.5
"16207","SDN201909060","estec001",2019-09-06,"COL","SDN",5,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,19,13,1,3,2,1,1.66666666666667,11.8333333333333
"16208","SDN201909060","johnd005",2019-09-06,"COL","SDN",4,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,1,3,2,1,0.333333333333333,4.16666666666667
"16209","SDN201909060","lamed001",2019-09-06,"SDN","COL",1,1,0,0,0,0,1,0,18,25,23,3,1,6,6,0,0,0,0,1,0,4,0,0,1,0,0,1,0,0,0,7,6,94,64,0,2,3,0,6,16
"16210","SDN201909060","melvt001",2019-09-06,"COL","SDN",1,1,0,0,0,1,0,0,17,24,21,2,2,5,6,1,0,0,0,2,0,8,0,1,0,0,0,0,0,0,0,4,4,98,64,1,3,2,0,5.66666666666667,15.8333333333333
"16211","SDN201909060","pazoj001",2019-09-06,"COL","SDN",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,3,1,3,2,1,0.333333333333333,6.16666666666667
"16212","SDN201909060","stram001",2019-09-06,"SDN","COL",3,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,5,4,0,2,3,0,1,3.5
"16213","SDN201909070","harvj001",2019-09-07,"COL","SDN",4,0,0,0,1,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,20,13,0,0,3,0,1,4.5
"16214","SDN201909070","hoffj003",2019-09-07,"COL","SDN",1,1,0,0,0,0,1,0,17,23,21,3,3,5,11,0,0,2,0,2,0,8,1,0,0,0,0,0,0,0,0,3,5,87,57,0,0,3,0,5.66666666666667,13.8333333333333
"16215","SDN201909070","howas002",2019-09-07,"COL","SDN",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,0,0,3,0,0.333333333333333,1.16666666666667
"16216","SDN201909070","luccj001",2019-09-07,"SDN","COL",1,1,0,0,0,1,0,0,18,24,19,0,0,2,2,0,0,0,0,5,0,8,1,0,0,0,0,0,0,0,0,4,4,90,52,1,3,0,0,6,18
"16217","SDN201909070","munoa002",2019-09-07,"SDN","COL",4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,8,1,3,0,1,1,8.5
"16218","SDN201909070","parsw001",2019-09-07,"COL","SDN",3,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,17,7,0,0,3,0,1,1.5
"16219","SDN201909070","stamc001",2019-09-07,"SDN","COL",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,5,1,3,0,1,1,9.5
"16220","SDN201909070","yatek001",2019-09-07,"SDN","COL",3,0,0,0,1,0,0,1,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19,13,1,3,0,0,1,10.5
"16221","SDN201909080","almoy001",2019-09-08,"COL","SDN",7,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,1,2,0,0,0
"16222","SDN201909080","bednd001",2019-09-08,"SDN","COL",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,16,10,1,2,1,0,1,5.5
"16223","SDN201909080","diazj006",2019-09-08,"COL","SDN",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,6,0,1,2,0,1,4.5
"16224","SDN201909080","estec001",2019-09-08,"COL","SDN",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,8,0,1,2,0,1,3.5
"16225","SDN201909080","howas002",2019-09-08,"COL","SDN",6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,2,0,0,-1
"16226","SDN201909080","johnd005",2019-09-08,"COL","SDN",3,0,0,0,0,0,0,0,2,5,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,24,14,0,1,2,0,0.666666666666667,1.33333333333333
"16227","SDN201909080","lambp001",2019-09-08,"COL","SDN",1,1,0,0,0,0,0,0,15,21,18,1,1,5,7,2,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,6,3,80,51,0,1,2,0,5,10.5
"16228","SDN201909080","lauee001",2019-09-08,"SDN","COL",1,1,0,0,0,0,0,0,18,22,19,1,1,4,6,2,0,0,0,2,1,4,0,0,0,1,0,1,0,0,0,2,10,87,53,1,2,1,0,6,15
"16229","SDN201909080","shawb001",2019-09-08,"COL","SDN",4,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,1,1,22,13,0,1,2,0,1.33333333333333,5.66666666666667
"16230","SDN201909080","stamc001",2019-09-08,"SDN","COL",7,0,0,0,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,12,8,1,2,1,0,1,5.5
"16231","SDN201909080","stram001",2019-09-08,"SDN","COL",4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,13,9,1,2,1,0,1,4.5
"16232","SDN201909080","tinoj001",2019-09-08,"COL","SDN",5,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,1,2,0,0.333333333333333,-1.83333333333333
"16233","SDN201909080","yatek001",2019-09-08,"SDN","COL",5,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,10,7,1,2,1,0,1,5.5
"16234","SDN201909090","erlir001",2019-09-09,"SDN","CHN",4,0,0,0,0,0,0,0,3,6,6,2,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26,21,0,2,10,0,1,0.5
"16235","SDN201909090","guerj004",2019-09-09,"SDN","CHN",2,0,0,0,0,0,0,0,3,5,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,17,9,0,2,10,0,1,3.5
"16236","SDN201909090","hendk001",2019-09-09,"CHN","SDN",1,1,0,0,0,1,0,0,17,26,24,2,1,7,7,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,7,4,94,68,1,10,2,0,5.66666666666667,15.8333333333333
"16237","SDN201909090","holld003",2019-09-09,"CHN","SDN",5,0,0,0,1,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,10,1,10,2,0,1,3.5
"16238","SDN201909090","margn001",2019-09-09,"SDN","CHN",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,13,9,0,2,10,0,1,4.5
"16239","SDN201909090","milla003",2019-09-09,"CHN","SDN",2,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,14,10,1,10,2,1,1,10.5
"16240","SDN201909090","norwj001",2019-09-09,"CHN","SDN",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,16,8,1,10,2,1,1,9.5
"16241","SDN201909090","quanc001",2019-09-09,"SDN","CHN",1,1,0,0,0,0,1,0,13,25,23,8,8,10,18,0,1,2,0,2,0,5,0,0,0,0,0,1,0,0,0,5,2,84,53,0,2,10,0,4.33333333333333,-3.83333333333333
"16242","SDN201909090","reyeg002",2019-09-09,"SDN","CHN",5,0,0,0,1,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,16,11,0,2,10,0,1,5.5
"16243","SDN201909090","wiecb001",2019-09-09,"CHN","SDN",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,4,1,10,2,1,0.333333333333333,7.16666666666667
"16244","SDN201909090","yarde001",2019-09-09,"SDN","CHN",2,0,0,0,0,0,0,0,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,9,6,0,2,10,0,0.666666666666667,2.33333333333333
"16245","SDN201909100","baezm001",2019-09-10,"SDN","CHN",5,0,0,0,1,1,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,12,8,1,9,8,0,1,2.5
"16246","SDN201909100","bednd001",2019-09-10,"SDN","CHN",4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,9,8,0,0.333333333333333,2.16666666666667
"16247","SDN201909100","bolar001",2019-09-10,"SDN","CHN",1,1,0,0,0,0,0,0,15,24,19,5,5,5,12,1,0,2,0,4,0,5,0,0,0,1,0,1,0,0,0,5,5,101,59,1,9,8,0,5,2.5
"16248","SDN201909100","chatt001",2019-09-10,"CHN","SDN",2,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,39,25,0,8,9,0,3,14.5
"16249","SDN201909100","cishs001",2019-09-10,"CHN","SDN",9,0,0,0,1,0,1,0,1,5,2,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,26,9,0,8,9,0,0.333333333333333,-3.83333333333333
"16250","SDN201909100","kintb001",2019-09-10,"CHN","SDN",4,0,0,0,0,0,0,0,1,4,4,2,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,8,0,8,9,0,0.333333333333333,-2.83333333333333
"16251","SDN201909100","munoa002",2019-09-10,"SDN","CHN",2,0,0,0,0,0,0,0,3,7,7,3,3,4,10,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,25,20,1,9,8,0,1,-0.5
"16252","SDN201909100","pheld001",2019-09-10,"CHN","SDN",6,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,10,5,0,8,9,0,0.333333333333333,0.166666666666667
"16253","SDN201909100","quinj001",2019-09-10,"CHN","SDN",1,1,0,0,0,0,0,0,9,17,16,6,4,7,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,5,57,38,0,8,9,0,3,-2.5
"16254","SDN201909100","ryank002",2019-09-10,"CHN","SDN",5,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,2,0,8,9,0,0.333333333333333,0.166666666666667
"16255","SDN201909100","stamc001",2019-09-10,"SDN","CHN",2,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,9,1,9,8,0,1.33333333333333,4.66666666666667
"16256","SDN201909100","stram001",2019-09-10,"SDN","CHN",3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,1,9,8,0,0.333333333333333,2.16666666666667
"16257","SDN201909100","wickr001",2019-09-10,"CHN","SDN",8,0,0,0,0,0,0,0,6,7,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,24,15,0,8,9,0,2,7
"16258","SDN201909100","yatek001",2019-09-10,"SDN","CHN",3,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,14,12,1,9,8,0,1,6.5
"16259","SDN201909110","bednd001",2019-09-11,"SDN","CHN",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,10,9,1,4,0,1,1,10.5
"16260","SDN201909110","hamec001",2019-09-11,"CHN","SDN",1,1,0,0,0,0,1,0,13,21,17,1,1,4,7,0,0,1,0,4,1,6,0,0,0,0,0,0,0,0,0,3,4,95,52,0,0,4,0,4.33333333333333,9.16666666666667
"16261","SDN201909110","norwj001",2019-09-11,"CHN","SDN",2,0,0,0,0,0,0,0,4,5,4,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,22,13,0,0,4,0,1.33333333333333,5.66666666666667
"16262","SDN201909110","paddc001",2019-09-11,"SDN","CHN",1,1,0,0,0,1,0,0,18,22,21,0,0,3,5,0,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,3,8,97,66,1,4,0,0,6,21
"16263","SDN201909110","strop001",2019-09-11,"CHN","SDN",6,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,16,12,0,0,4,0,1,5.5
"16264","SDN201909110","unded001",2019-09-11,"CHN","SDN",4,0,0,0,0,0,0,0,3,6,5,2,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,26,14,0,0,4,0,1,-0.5
"16265","SDN201909110","wiecb001",2019-09-11,"CHN","SDN",3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,3,0,0,4,0,0.333333333333333,1.16666666666667
"16266","SDN201909110","wingt001",2019-09-11,"SDN","CHN",2,0,0,0,1,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,24,18,1,4,0,0,2,10
"16267","SDN201909120","darvy001",2019-09-12,"CHN","SDN",1,1,0,0,0,1,0,0,18,22,20,0,0,2,4,0,1,0,0,2,0,14,0,0,0,0,0,0,0,0,0,1,3,110,73,1,4,1,0,6,27
"16268","SDN201909120","guerj004",2019-09-12,"SDN","CHN",4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,11,8,0,1,4,0,1,4.5
"16269","SDN201909120","lamed001",2019-09-12,"SDN","CHN",1,1,0,0,0,0,1,0,15,20,17,3,3,4,4,0,0,0,0,2,0,7,1,0,0,1,0,0,0,0,0,2,5,74,49,0,1,4,0,5,10.5
"16270","SDN201909120","margn001",2019-09-12,"SDN","CHN",3,0,0,0,0,0,0,0,3,5,5,1,1,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,16,11,0,1,4,0,1,2.5
"16271","SDN201909120","perdl002",2019-09-12,"SDN","CHN",5,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,11,0,1,4,0,1,4.5
"16272","SDN201909120","reyeg002",2019-09-12,"SDN","CHN",7,0,0,0,1,0,0,0,3,6,5,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,26,18,0,1,4,0,1,4.5
"16273","SDN201909120","ryank002",2019-09-12,"CHN","SDN",3,0,0,0,0,0,0,0,6,6,5,0,0,1,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,29,16,1,4,1,1,2,13
"16274","SDN201909120","wickr001",2019-09-12,"CHN","SDN",5,0,0,0,1,0,0,0,3,7,5,1,1,2,3,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,29,15,1,4,1,0,1,3.5
"16275","SDN201909200","bednd001",2019-09-20,"SDN","ARI",3,0,0,0,0,0,0,0,3,5,4,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,17,13,0,0,9,0,1,5.5
"16276","SDN201909200","kellm002",2019-09-20,"ARI","SDN",1,1,0,0,0,1,0,0,21,25,22,0,0,2,2,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,5,100,59,1,9,0,0,7,24.5
"16277","SDN201909200","lauee001",2019-09-20,"SDN","ARI",1,1,0,0,0,0,1,0,18,25,21,2,2,2,2,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,1,8,106,70,0,0,9,0,6,16
"16278","SDN201909200","lopey001",2019-09-20,"ARI","SDN",2,0,0,0,0,0,0,0,3,3,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,10,7,1,9,0,1,1,9.5
"16279","SDN201909200","margn001",2019-09-20,"SDN","ARI",5,0,0,0,0,0,0,0,0,3,1,2,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,12,4,0,0,9,0,0,-6
"16280","SDN201909200","reyeg002",2019-09-20,"SDN","ARI",6,0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,8,7,0,0,9,0,0.333333333333333,1.16666666666667
"16281","SDN201909200","sherj001",2019-09-20,"ARI","SDN",3,0,0,0,1,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,13,10,1,9,0,0,1,5.5
"16282","SDN201909200","wingt001",2019-09-20,"SDN","ARI",4,0,0,0,0,0,0,0,2,7,5,5,5,2,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,27,16,0,0,9,0,0.666666666666667,-7.66666666666667
"16283","SDN201909200","yarde001",2019-09-20,"SDN","ARI",8,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,14,10,0,0,9,0,1,4.5
"16284","SDN201909210","baezm001",2019-09-21,"SDN","ARI",2,0,0,0,0,0,0,0,5,8,8,2,2,3,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,28,18,0,2,4,0,1.66666666666667,2.83333333333333
"16285","SDN201909210","brada001",2019-09-21,"ARI","SDN",4,0,0,0,1,0,0,1,4,6,5,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,1,16,12,1,4,2,0,1.33333333333333,11.6666666666667
"16286","SDN201909210","chafa001",2019-09-21,"ARI","SDN",3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,1,4,2,0,0,0
"16287","SDN201909210","clart003",2019-09-21,"ARI","SDN",3,0,0,0,0,1,0,0,9,11,10,1,1,2,5,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,4,2,47,29,1,4,2,0,3,9.5
"16288","SDN201909210","crics001",2019-09-21,"ARI","SDN",5,0,0,0,0,0,0,0,2,4,3,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,19,11,1,4,2,1,0.666666666666667,8.33333333333333
"16289","SDN201909210","ginkk001",2019-09-21,"ARI","SDN",2,0,0,0,0,0,0,0,2,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,18,9,1,4,2,0,0.666666666666667,2.33333333333333
"16290","SDN201909210","hiray001",2019-09-21,"ARI","SDN",7,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,7,1,4,2,1,1,9.5
"16291","SDN201909210","mcfat001",2019-09-21,"ARI","SDN",6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,3,1,4,2,1,0.333333333333333,6.16666666666667
"16292","SDN201909210","perdl002",2019-09-21,"SDN","ARI",2,0,0,0,1,0,0,0,4,6,5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,28,18,0,2,4,0,1.33333333333333,4.66666666666667
"16293","SDN201909210","quanc001",2019-09-21,"SDN","ARI",1,1,0,0,0,0,0,0,15,17,16,1,1,2,5,1,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,4,5,60,40,0,2,4,0,5,15.5
"16294","SDN201909210","stram001",2019-09-21,"SDN","ARI",2,0,0,0,0,0,1,0,3,5,5,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,15,0,2,4,0,1,2.5
"16295","SDN201909210","weavl001",2019-09-21,"ARI","SDN",1,1,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,19,13,1,4,2,0,2,2
"16296","SDN201909220","andrm001",2019-09-22,"ARI","SDN",2,0,0,0,0,0,0,0,5,9,7,0,0,2,3,1,0,0,0,1,0,3,0,1,0,0,0,0,0,2,2,0,2,32,22,0,4,6,0,1.66666666666667,7.83333333333333
"16297","SDN201909220","bednd001",2019-09-22,"SDN","ARI",4,0,0,0,0,0,0,0,3,4,4,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,8,1,6,4,0,1,4.5
"16298","SDN201909220","chafa001",2019-09-22,"ARI","SDN",4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,0,4,6,0,0.333333333333333,1.16666666666667
"16299","SDN201909220","crics001",2019-09-22,"ARI","SDN",3,0,0,0,0,0,0,0,2,4,4,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,10,0,4,6,0,0.666666666666667,3.33333333333333
"16300","SDN201909220","erlir001",2019-09-22,"SDN","ARI",4,0,0,0,0,0,0,0,6,7,6,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,32,20,1,6,4,1,2,13
"16301","SDN201909220","guerj004",2019-09-22,"SDN","ARI",2,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,12,8,1,6,4,0,1.33333333333333,5.66666666666667
"16302","SDN201909220","lopey001",2019-09-22,"ARI","SDN",6,0,0,0,1,0,1,0,3,6,6,2,2,3,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,9,0,4,6,0,1,-0.5
"16303","SDN201909220","ray-r002",2019-09-22,"ARI","SDN",1,1,0,0,0,0,0,0,16,24,19,4,4,3,7,1,0,1,0,4,0,10,0,1,0,0,0,0,0,0,0,5,1,95,53,0,4,6,0,5.33333333333333,10.6666666666667
"16304","SDN201909220","richg002",2019-09-22,"SDN","ARI",1,1,0,0,0,0,0,0,5,11,8,4,4,4,10,1,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,38,25,1,6,4,0,1.66666666666667,-8.16666666666667
"16305","SDN201909220","stamc001",2019-09-22,"SDN","ARI",3,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20,12,1,6,4,0,1,4.5
"16306","SDN201909220","stram001",2019-09-22,"SDN","ARI",4,0,0,0,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10,7,1,6,4,0,1,4.5
"16307","SDN201909220","yarde001",2019-09-22,"SDN","ARI",5,0,0,0,0,0,0,0,3,5,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,23,15,1,6,4,1,1,8.5
"16308","SDN201909220","yatek001",2019-09-22,"SDN","ARI",3,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,21,14,1,6,4,0,1,4.5
"16309","SDN201909240","baezm001",2019-09-24,"SDN","LAN",7,0,0,0,1,0,0,0,6,7,7,1,1,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,21,14,0,3,6,0,2,6
"16310","SDN201909240","baezp001",2019-09-24,"LAN","SDN",8,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,10,1,6,3,1,1,8.5
"16311","SDN201909240","bolar001",2019-09-24,"SDN","LAN",1,1,0,0,0,0,1,0,11,19,13,4,4,3,4,1,0,0,0,5,0,4,1,1,0,0,0,0,0,0,0,4,2,79,38,0,3,6,0,3.66666666666667,-2.16666666666667
"16312","SDN201909240","flord002",2019-09-24,"LAN","SDN",3,0,0,0,0,0,0,0,2,7,7,3,3,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,1,6,3,1,0.666666666666667,1.33333333333333
"16313","SDN201909240","gonst001",2019-09-24,"LAN","SDN",2,0,0,0,0,1,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,24,15,1,6,3,0,2,10
"16314","SDN201909240","hillr001",2019-09-24,"LAN","SDN",1,1,0,0,0,0,0,0,6,8,6,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,35,19,1,6,3,0,2,4
"16315","SDN201909240","jansk001",2019-09-24,"LAN","SDN",10,0,0,0,1,0,0,1,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,16,10,1,6,3,0,1,8.5
"16316","SDN201909240","kolaa001",2019-09-24,"LAN","SDN",4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,3,1,6,3,1,0.333333333333333,7.16666666666667
"16317","SDN201909240","maedk001",2019-09-24,"LAN","SDN",6,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,22,14,1,6,3,1,1.33333333333333,9.66666666666667
"16318","SDN201909240","perdl002",2019-09-24,"SDN","LAN",4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,6,0,3,6,0,1,4.5
